Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Alcohol/Solvent content (product.metafields.shopify.alcohol-solvent-content),Application method (product.metafields.shopify.application-method),Baby gift items included (product.metafields.shopify.baby-gift-items-included),Body area (product.metafields.shopify.body-area),Brush material (product.metafields.shopify.brush-material),Bug type (product.metafields.shopify.bug-type),Cleaning instructions (product.metafields.shopify.cleaning-instructions),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Conditioner effect (product.metafields.shopify.conditioner-effect),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Fluoride content (product.metafields.shopify.fluoride-content),Fragrance (product.metafields.shopify.fragrance),Fragrance level (product.metafields.shopify.fragrance-level),Gift set format (product.metafields.shopify.gift-set-format),Infant age group (product.metafields.shopify.infant-age-group),Ingredient origin (product.metafields.shopify.ingredient-origin),Ingredients (product.metafields.shopify.ingredients),Laundry detergent features (product.metafields.shopify.laundry-detergent-features),Material (product.metafields.shopify.material),Moisturizer type (product.metafields.shopify.moisturizer-type),Mounting type (product.metafields.shopify.mounting-type),Occasion (product.metafields.shopify.occasion),Oral care function (product.metafields.shopify.oral-care-function),Package type (product.metafields.shopify.package-type),Personalization options (product.metafields.shopify.personalization-options),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Product sterility (product.metafields.shopify.product-sterility),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),SPF level (product.metafields.shopify.spf-level),Stick material (product.metafields.shopify.stick-material),Suitable for bug type (product.metafields.shopify.suitable-for-bug-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Suitable space (product.metafields.shopify.suitable-space),Swab end configuration (product.metafields.shopify.swab-end-configuration),Talc content (product.metafields.shopify.talc-content),Target gender (product.metafields.shopify.target-gender),Texture (product.metafields.shopify.texture),Tip material (product.metafields.shopify.tip-material),Tip style (product.metafields.shopify.tip-style),Toothpaste type (product.metafields.shopify.toothpaste-type),Treatment texture (product.metafields.shopify.treatment-texture),Usage type (product.metafields.shopify.usage-type),UVA protection grade (product.metafields.shopify.uva-protection-grade),Washing method (product.metafields.shopify.washing-method),Wipe fragrance (product.metafields.shopify.wipe-fragrance),Wipe packaging (product.metafields.shopify.wipe-packaging),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
enfant-cotton-bud-box-ground-spiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_8_d5bef3a9-b2b1-4101-bc57-8f20ef833bfe.png?v=1772268982,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-cotton-bud-box-ground-spiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_4_7b6f344e-3fc8-43ce-a769-de006248b9e6.png?v=1772268982,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-cotton-bud-box-ground-spiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_2_7956ba4e-db2f-4c1a-8854-5b62935853eb.png?v=1772268982,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-cotton-bud-box-ground-spiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_3_ddc4d23d-20c0-4107-af5c-7dbe6c42b922.png?v=1772268982,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-cotton-bud-box-ground-spiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_6_72cf3d7c-3bcf-4467-8142-0534f189a52a.png?v=1772268982,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-cotton-bud-box-ground-spiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_7_7da2bca6-0202-4c28-ad17-e46d56bdd7c0.png?v=1772268982,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-first-toothpaste-for-kids-6m,ENFANT Organic Plus Gentle First Toothpaste for Kids (6Month+),"<p data-end=""717"" data-start=""437"" class="""">Looking for a safe and effective toothpaste for kids? Enfant Organic Plus Gentle First Toothpaste Gel is specially made for babies aged 6 months and up who are learning to brush for the first time. Its gentle, foam-free formula makes brushing a soothing and enjoyable routine.</p>
<p data-end=""889"" data-start=""719"" class="""">This baby-friendly toothpaste is <strong data-end=""769"" data-start=""752"">fluoride-free</strong>, ensuring no risk of fluorosis, and completely <strong data-end=""846"" data-start=""817"">free of harsh ingredients</strong> that may harm your child’s delicate mouth.</p>
<p data-end=""889"" data-start=""719"" class=""""> </p>
<h4><span style=""text-decoration: underline;""><strong>Free of harsh Ingredients:</strong></span></h4>
<ol>
<li>Fluoride Free<br><br>
</li>
<li>Paraben Free<br><br>
</li>
<li>Color &amp; Dye Free<br><br>
</li>
<li>Saccharin Free<br><br>
</li>
<li>Sugar Free<br><br>
</li>
<li>SLES &amp; SLS Free<br><br>
</li>
</ol>
<h4><span style=""text-decoration: underline;""><strong>Why Choose Enfant Organic Plus Gentle First Toothpaste Gel?</strong></span></h4>
<ol>
<li>Free of fluoride which is the cause of Fluorosis.<br><br>
</li>
<li>Free of SLS which is the cause of dry mouth, irritation, and ulcers. Contain Amino Cleanser that gently cleans teeth and mouth.<br><br>
</li>
<li>Contain Calcium Lactate for teeth strengthening.<br><br>
</li>
<li>Rich in Vitamin C for healthy gums and teeth.<br><br>
</li>
<li>Contain Xylitol for sweet flavor without causing tooth decay.<br><br>
</li>
<li>Strawberry banana fragrance.<br><br>
</li>
</ol>
<p>Enfant’s <strong data-end=""1378"" data-start=""1355"">toothpaste for kids</strong> is loved by parents across <strong data-end=""1444"" data-start=""1406"">UAE, Oman, Saudi Arabia, and Qatar</strong> for its clean, safe, and natural ingredients that care for children’s dental health from the start.</p>",Organic,Health & Beauty > Personal Care > Oral Care > Toothpaste,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,30,continue,manual,4.800,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_4c0ab233-93c6-44e6-ae2a-c25e5eab9953.png?v=1772110004,1,"",false,,,,,,,,,,,,,,,,,,,,babies; kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.300,active
enfant-organic-plus-gentle-first-toothpaste-for-kids-6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_3_daa9e2bb-c82e-4e70-bd72-359dbbef89ed.png?v=1772110004,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-first-toothpaste-for-kids-6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_8_3ea3e39d-3c28-41e1-925a-66728f456401.png?v=1772110004,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-first-toothpaste-for-kids-6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_4_14e6370c-a65d-46f3-8002-5b65c086c09c.png?v=1772109929,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-first-toothpaste-for-kids-6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_2_f2a8184f-8b06-44c0-9226-e87c8be55161.png?v=1772109929,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-first-toothpaste-for-kids-6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_7_6c90480a-a360-46fd-af69-9cdbccfef4fe.png?v=1772109928,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-first-toothpaste-for-kids-6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_6_e8b823c5-ec7c-4b92-a101-5ce7aec7be2a.png?v=1772109928,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,ENFANT Organic Plus Gentle Baby Toothpaste Gel (1 year+),"<p class="""" data-start=""433"" data-end=""756"">If you’re looking for a safe, gentle, and effective way to clean your baby’s teeth, <strong data-start=""517"" data-end=""577"">Enfant Organic Plus Gentle Baby Toothpaste Gel (1 year+)</strong> is the perfect choice. Specially designed for toddlers 12 months and older, this toothpaste provides a soft-foaming, fluoride-free formula that makes brushing safe and enjoyable.</p>
<p class="""" data-start=""758"" data-end=""914"">Its natural ingredients and mild mixed fruits fragrance make it ideal for young children, ensuring a stress-free and pleasant brushing experience every day.</p>
<p class="""" data-start=""758"" data-end=""914""> </p>
<h4><span style=""text-decoration: underline;""><strong>Free of Harsh Ingredients:</strong></span></h4>
<ul>
<li>Fluoride Free<br><br>
</li>
<li>Paraben Free<br><br>
</li>
<li>Saccharin Free<br><br>
</li>
<li>Sugar Free<br><br>
</li>
<li>SLES &amp; SLS Free<br><br>
</li>
</ul>
<h4><span style=""text-decoration: underline;""><strong>Why Choose Enfant Organic Plus Gentle Baby Toothpaste Gel?</strong></span></h4>
<ul>
<li>Free of fluoride which is the cause of Fluorosis.<br><br>
</li>
<li>Free of SLS which is the cause of dry mouth, irritation, and ulcers. Contain Amino Cleanser that gently cleans teeth and mouth.<br><br>
</li>
<li>Contain Calcium Lactate for teeth strengthening.<br><br>
</li>
<li>Rich in Vitamin C for healthy gums and teeth.<br><br>
</li>
<li>Contain Xylitol for sweet flavor without causing tooth decay.<br><br>
</li>
<li>Mixed fruits fragrance.</li>
</ul>",Organic,Health & Beauty > Personal Care > Oral Care > Toothpaste,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,-7,deny,manual,4.800,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_5007bf54-59f2-4f5d-97cb-5ef9f883f512.png?v=1772110076,1,"",false,,,,,,,,,,,,,,,,,,,,1-2-years; toddlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.300,active
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesFeatures_98026fc4-04b9-439d-87fa-61d897d25eb9.jpg?v=1777087617,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesFree-of-Harsh-Chemicals_0f56a14b-08b9-49cc-bcda-43aaa0b0e721.jpg?v=1777087617,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesHow-To-Use_166537e4-d5e2-4f52-b1c3-33bdfd9b72d2.jpg?v=1777087617,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesComparison_c683f7c6-3bd5-4a61-a881-585f46f28733.jpg?v=1777087617,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesLifestyle_da72e8c2-0ec3-4abb-a0e7-4ad41ea7183b.jpg?v=1777087617,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesIngredients_85485298-433d-4d05-a6f3-d1d5384b62d5.jpg?v=1777087617,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-gentle-baby-toothpaste-gel-1-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesTrust-_-Guarantee_e048a5b5-ebf5-4892-8ac1-66c81eb17310.jpg?v=1777087617,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-insect-repellent-lotion,ENFANT Organic Bye Bye Insect Repellent Lotion,"<p class="""" data-start=""394"" data-end=""788"">Keep your little ones protected with <strong data-start=""431"" data-end=""481"">ENFANT Organic Bye Bye Insect Repellent Lotion</strong>, a safe and effective solution specially formulated for babies and kids. Designed with care using 100% organic and natural ingredients, this mosquito repellent lotion provides gentle, chemical-free protection against mosquitoes and bugs — ideal for families in warm, humid climates like the UAE and Oman.</p>
<p class="""" data-start=""790"" data-end=""1162"">What makes this product stand out is its blend of Citronella Oil, Eucalyptus Citriodora Oil, Lemongrass Oil, and Organic Rice Bran Oil, all known for their powerful insect-repelling properties. These essential oils create a natural barrier while emitting a pleasant, calming aroma — a perfect blend of protection and comfort for your baby’s sensitive skin.</p>
<p class="""" data-start=""1164"" data-end=""1582"">Unlike conventional repellents, this Insect Repellent Lotion is DEET-free, paraben-free, and completely free from synthetic fragrances or harsh chemicals. It’s been certified organic by USDA and BioAgriCert, which means it’s not just gentle on the skin but also environmentally responsible. Even babies as young as 3 months can safely use this lotion, making it a must-have for parents looking for trustworthy skincare.</p>
<p class="""" data-start=""1584"" data-end=""1843"">The added benefit of Lavender Essential Oil not only enhances the scent but also delivers a mild aromatherapy effect, helping to calm your child. Plus, the Organic Rice Bran Oil nourishes and moisturizes the skin, ensuring softness without irritation.</p>
<p class="""" data-start=""1845"" data-end=""2157"">Whether you’re taking a walk in the park or traveling outdoors, this mosquito repellent lotion offers up to 2 hours of effective protection, giving you peace of mind. Perfect for the hot, mosquito-prone seasons in UAE and Oman, this lotion is your baby’s everyday defense against unwanted insect bites.</p>
<p class="""" data-start=""1845"" data-end=""2157""> </p>
<h4><span style=""text-decoration: underline;""><strong>Why Choose ENFANT Organic Bye Bye Insect Repellent Lotion?</strong></span></h4>
<ol>
<li>Gentle for even the most sensitive skin including 3M old baby.<br><br>
</li>
<li>Keep mosquitoes away by containing 100% organic ingredients.<br><br>
</li>
<li>Certified by USDA ORGANIC in both ingredients and manufacturing process.<br><br>
</li>
<li>Free of harsh ingredients like DEET.<br><br>
</li>
<li>Keep mosquitoes away up to 2 hours.<br><br>
</li>
</ol>
<h4><span style=""text-decoration: underline;""><strong>Free of harsh ingredients:</strong></span></h4>
<ol>
<li>DEET Free<br><br>
</li>
<li>Paraben Free<br><br>
</li>
<li>Silicone Free<br><br>
</li>
<li>Phthalate Free<br><br>
</li>
<li>Artificial Fragrance Free<br><br>
</li>
<li>Thickener Free<br><br>
</li>
<li>Alcohol Free<br><br>
</li>
<li>Animal Testing Free<br><br>
</li>
<li>GMO Free</li>
</ol>",Organic,Baby & Toddler > Baby Health,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,5.450,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_e8b0de52-6b54-4019-85ec-4c46f32fecb3.png?v=1772108185,1,"",false,ENFANT Organic mosquito lotion ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.300,active
enfant-organic-bye-bye-insect-repellent-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_3_5e8fc979-43f5-433c-b346-061d0a671214.png?v=1772108185,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-insect-repellent-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_4_5e245cc4-a8ff-4ba5-b11f-0d6a8bb19ab5.png?v=1772108185,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-insect-repellent-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_8_f443b435-dbd5-4e31-baaf-b9d5b4105baf.png?v=1772108185,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-insect-repellent-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_2_0baf36e0-f1e0-4fa1-92e3-b744962b62d0.png?v=1772108185,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-insect-repellent-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_7_058b9d72-212e-4c3b-a446-19c60efa4b29.png?v=1772108185,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-insect-repellent-lotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_6_4376fdb8-ce26-4bb6-834d-65e44a28b032.png?v=1772108134,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-mosquito-patch-for-baby,ENFANT Organic Bye Bye Mosquito Patch for Baby,"<p class="""" data-start=""341"" data-end=""735"">Looking for a safe and effective <strong data-start=""374"" data-end=""401"">mosquito patch for baby</strong> that protects your little one without harsh chemicals? The <strong data-start=""461"" data-end=""511"">ENFANT Organic Bye Bye Mosquito Patch</strong> is specially designed with 100% natural ingredients to offer worry-free protection from mosquito bites. Ideal for families living in warm and humid climates like <strong data-start=""674"" data-end=""690"">UAE and Oman</strong>, where mosquitoes are common all year round.</p>
<p class="""" data-start=""737"" data-end=""1095"">This organic mosquito patch is infused with essential oils such as Citronella, Eucalyptus, and Peppermint, which are well-known for their insect-repelling properties. The patch provides up to 6 hours of protection, making it perfect for outdoor walks, park visits, picnics, or any other daily activity where your baby is at risk of mosquito exposure.</p>
<p class="""" data-start=""1097"" data-end=""1406"">With no DEET, parabens, alcohol, or artificial fragrances, this mosquito patch for baby is hypoallergenic and suitable even for newborns. Its mild, soothing scent is pleasant for both baby and parent, and it comes in 12 adorable character designs to make protection fun and appealing for kids.</p>
<p class="""" data-start=""1097"" data-end=""1406""> </p>
<h4 data-start=""1408"" data-end=""1431""><span style=""text-decoration: underline;"">ENFANT mosquito patch for baby Highlights :</span></h4>
<ol data-start=""1432"" data-end=""1671"">
<li class="""" data-start=""1432"" data-end=""1483"">
<p class="""" data-start=""1434"" data-end=""1483"">Provides up to <strong data-start=""1449"" data-end=""1483"">6 hours of mosquito protection</strong></p>
</li>
<li class="""" data-start=""1484"" data-end=""1514"">
<p class="""" data-start=""1486"" data-end=""1514"">100% <strong data-start=""1491"" data-end=""1514"">organic ingredients</strong></p>
</li>
<li class="""" data-start=""1515"" data-end=""1561"">
<p class="""" data-start=""1517"" data-end=""1561"">Safe and <strong data-start=""1526"" data-end=""1561"">gentle on baby’s sensitive skin</strong></p>
</li>
<li class="""" data-start=""1562"" data-end=""1613"">
<p class="""" data-start=""1564"" data-end=""1613"">Comes in <strong data-start=""1573"" data-end=""1598"">fun, colorful designs</strong> that kids love</p>
</li>
<li class="""" data-start=""1614"" data-end=""1671"">
<p class="""" data-start=""1616"" data-end=""1671"">Lightweight and easy to apply—perfect for on-the-go use</p>
</li>
</ol>
<p> </p>
<h4 data-start=""1673"" data-end=""1892""><span style=""text-decoration: underline;"">How to Use :</span></h4>
<p class="""" data-start=""1673"" data-end=""1892"">Peel off the patch and attach it to your baby’s clothing, stroller, or crib—not directly on skin. Always wash hands after application. Use only when necessary and avoid contact with mouth, eyes, or food.</p>
<p class="""" data-start=""1894"" data-end=""2070"">Choose ENFANT mosquito patch for baby for a natural, effective way to keep your child safe from mosquito bites—especially in outdoor-friendly regions like UAE and Oman.</p>
<p class="""" data-start=""1894"" data-end=""2070""> </p>
<h4><span style=""text-decoration: underline;""><strong>Cautions :</strong></span></h4>
<ol>
<li>Do not eat.</li>
<li>Do not let children use it for playing.</li>
<li>Use only when necessary to protect against mosquitoes.</li>
<li>Should not be used regularly or use a large amount at a time.</li>
<li>Wash your hands after use. If you want to pick up food or touching the eye area.</li>
</ol>",Organic,Baby & Toddler > Baby Health,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,44,deny,manual,5.900,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artbaord_1.png?v=1772108090,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.400,active
enfant-organic-bye-bye-mosquito-patch-for-baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesFree-of-Harsh-Chemicals_9376c072-925c-4a9f-a783-e6bea23f8187.jpg?v=1776490273,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-mosquito-patch-for-baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesIngredients_9ac95a9d-ec3f-49d0-a066-c2e2e57da12a.jpg?v=1776490273,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-mosquito-patch-for-baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesHow-To-Use_f25c5e1b-da80-4157-bfd9-e244963d569b.jpg?v=1776490273,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-bye-bye-mosquito-patch-for-baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesComparison_b88db6c7-d0c5-45ac-ba77-a2818ddbf285.jpg?v=1776490273,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
